0, 0, 0, 0, 0.02727272727272727, 0.08603448275862069, 0, 0.018518518518518517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7833333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012903225806451613, 0, 0, 0.026650563607085346, 0.05263157894736842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.02962962962962963, 0, 0, 0.024999999999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06522556390977444, 0.18, 0, 0, 0.049999999999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014705882352941176, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.018604651162790697, 0, 0.8425806451612904, 0.03333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0.03571428571428571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.05571002979145978, 0, 0.07608695652173914, 0, 0, 0, 0, 0, 0, 0, 0, 0.0512987012987013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018181818181818184, 0, 0.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.02857142857142857, 0, 0, 0, 0, 0, 0, 0.01951219512195122, 0, 0, 0, 0, 0, 0.10125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047619047619047616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07756410256410257, 0.421875, 0, 0, 0, 0, 0, 0, 0.04166666666666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0605921855921856, 0, 0.01818181818181818, 0.056084656084656084, 0, 0.09999999999999999, 0, 0, 0, 0, 0, 0, 0, 0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046000000000000006, 0, 0, 0.053238866396761134, 0, 0, 0, 0.1010540184453228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011538461538461537, 0, 0, 0, 0, 0, 0, 0.03320197044334976, 0, 0, 0
0, 0.9649895178197065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08888888888888889, 0, 0, 0, 0, 0, 0.012499999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.051960784313725486, 0, 0, 0, 0, 0.041951219512195125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024999999999999998, 0, 0, 0.06923076923076923, 0, 0, 0, 0, 0.035606060606060606, 0, 0, 0, 0
0, 0, 0, 0, 0.09183006535947713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021739130434782608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013888888888888888, 0, 0, 0, 0, 0, 0, 0, 0.08883022603530771, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.038844086021505374, 0, 0, 0, 0, 0, 0, 0, 0.1142857142857143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05235722471758149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0.03, 0, 0.16319272125723738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06662980981866432, 0, 0, 0, 0, 0, 0.08544251447477254, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13037694013303772, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05171281472181156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015555555555555555, 0.08745382210855357, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010769230769230769, 0, 0, 0, 0, 0, 0, 0, 0, 0.057864489375453965, 0, 0, 0, 0.10350263771316404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03125, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010869565217391304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0.1657142857142857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5166666666666666, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.03461538461538462, 0, 0, 0, 0, 0.03852631578947368, 0, 0, 0, 0.0315751960085531, 0, 0, 0, 0, 0, 0.30892857142857144, 0, 0.13333333333333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009523809523809523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5084745762711864, 0.18222222222222223, 0, 0, 0, 0, 0, 0.010638297872340425, 0.07714314194577351, 0, 0, 0, 0, 0, 0.016666666666666666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22770408163265304, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02784090909090909, 0.054485887096774197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10671528226675285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
